[2025-09-07 19:41:53 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4565, after: 2563, removed: 2002
[2025-09-07 19:41:53 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4565, after: 2563, removed: 2002
[2025-09-07 20:25:56 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4615, after: 2613, removed: 2002
[2025-09-07 20:25:56 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4615, after: 2613, removed: 2002
[2025-09-07 20:42:12 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4665, after: 2619, removed: 2046
[2025-09-07 20:42:12 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4665, after: 2619, removed: 2046
[2025-09-07 21:21:37 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4715, after: 2669, removed: 2046
[2025-09-07 21:21:37 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4715, after: 2669, removed: 2046
[2025-09-07 21:41:23 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4765, after: 2675, removed: 2090
[2025-09-07 21:41:23 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4765, after: 2675, removed: 2090
[2025-09-07 22:24:29 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4815, after: 2725, removed: 2090
[2025-09-07 22:24:29 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4815, after: 2725, removed: 2090
[2025-09-07 22:42:27 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4865, after: 2731, removed: 2134
[2025-09-07 22:42:27 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4865, after: 2731, removed: 2134
[2025-09-07 23:22:55 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4915, after: 2781, removed: 2134
[2025-09-07 23:22:55 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4915, after: 2781, removed: 2134
[2025-09-07 23:42:05 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4965, after: 2787, removed: 2178
[2025-09-07 23:42:05 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4965, after: 2787, removed: 2178
[2025-09-08 01:14:44 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 5015, after: 2837, removed: 2178
[2025-09-08 01:14:44 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 5015, after: 2837, removed: 2178
[2025-09-08 02:04:01 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 5065, after: 2844, removed: 2221
[2025-09-08 02:04:01 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 5065, after: 2844, removed: 2221
